CustomerID,Age,Gender,Income,PurchaseFrequency,AvgSpend,ChurnRisk,Sector,TripsPerYear,LoyaltyTier,ProductCategory,AvgRating,CartAbandonRate,CreditScore,NumTransactions,MonthlyDataGB,CallMinutes
2d870d96-71e3-4ebf-bd07-9d89b0fadcf4,52,Other,117037.37,9,237.94,Low,E-commerce,,,Sports,2.9,0.49,,,,
5b37831d-a714-4405-8d6c-b8dec76b46ef,77,Female,81276.52,71,1447.97,High,Banking,,,,,,785.0,199.0,,
32c1bcb6-0b07-4757-86d2-c7a48462d265,39,Other,48139.43,14,1287.38,High,Travel,6.0,Gold,,,,,,,
bcf8f888-a3e2-4281-b94f-acbc7cb08a24,74,Male,81936.79,55,1195.64,Medium,Telecom,,,,,,,,21.01,1608.0
80c751d5-8096-4f80-8235-3a983eb97d33,66,Female,95018.08,58,645.71,High,Telecom,,,,,,,,10.93,2709.0
06943f29-b4f5-4a1a-9ee5-41e2baf4e326,52,Other,141130.14,39,606.35,Low,Retail,,,Electronics,2.7,0.02,,,,
d4c81e74-c207-4821-9abc-45343f90475f,19,Female,26151.92,60,801.25,High,Telecom,,,,,,,,23.94,2187.0
a30244f0-41cc-4adf-9edc-5d707931f2ad,23,Male,39351.51,4,1228.24,Medium,Banking,,,,,,591.0,19.0,,
a54a2586-4197-4094-a642-5aa9c882150a,40,Female,81974.47,52,901.94,High,Telecom,,,,,,,,6.1,2447.0
d34483b5-eb19-4b0f-94f6-ded49d8c1bdd,66,Male,116105.13,38,544.87,High,Retail,,,Beauty,4.2,0.27,,,,
b518fb16-ae51-469d-83e3-870dd6e65563,21,Male,91076.09,65,1579.79,Medium,E-commerce,,,Home,2.7,0.46,,,,
d4ab28a0-911d-4eff-a889-6311e5c000ce,67,Male,54861.32,10,1924.69,High,Travel,2.0,Platinum,,,,,,,
270d07dc-0190-494c-95bb-74ac2b1f733d,64,Male,44596.55,6,680.45,Medium,Telecom,,,,,,,,32.4,977.0
f0c634c2-2d75-4d5d-b6c7-2a487356cbdb,68,Male,46628.05,71,1731.52,Low,Travel,8.0,Gold,,,,,,,
ad1ebc1d-d1da-45fa-8839-f05e0805dced,37,Other,141365.35,34,1120.63,Low,Travel,5.0,Bronze,,,,,,,
009afd05-31f0-42d8-a61b-3ae97b14325f,58,Female,141207.09,87,1612.67,High,E-commerce,,,Fashion,4.4,0.5,,,,
f7521973-a18a-4a83-b59e-f43378441b2d,59,Other,98442.02,21,1670.05,Low,Travel,15.0,Bronze,,,,,,,
d56c8687-b710-4279-aa77-75e7cd21773a,33,Female,149010.11,44,876.48,Low,Retail,,,Fashion,2.1,0.01,,,,
e55ee050-ad34-4fe4-8225-767b07698b02,79,Female,84916.16,28,652.66,High,Telecom,,,,,,,,0.53,1586.0
260717db-7a36-431b-aa13-6f2faf676b48,21,Female,101918.92,53,1816.03,Low,Banking,,,,,,612.0,63.0,,
e31f6f24-6330-405b-bf32-5b6b677455fe,63,Other,131716.91,42,1050.58,High,Banking,,,,,,843.0,138.0,,
910e234b-8b7e-4cae-813f-ef97da0c6259,33,Female,56657.97,43,1370.03,Low,Travel,8.0,Gold,,,,,,,
02be6d8c-757b-4fef-aee2-6ebe72039277,68,Male,49245.84,52,1050.59,Low,Banking,,,,,,575.0,151.0,,
95667352-b0e9-459b-8eca-fd9fe8ecbf10,54,Male,100750.02,85,1887.0,Medium,Telecom,,,,,,,,13.22,474.0
84672459-de46-4701-91a7-01d7b16880ff,40,Other,58338.18,6,929.63,High,Travel,5.0,Gold,,,,,,,
16dbc51d-bdca-4572-85fb-9bcf2212c255,33,Other,28125.55,90,330.6,High,E-commerce,,,Beauty,1.3,0.36,,,,
685deba3-6fe3-408d-b19e-08f5a4a54d1a,44,Other,119293.37,71,255.47,High,E-commerce,,,Sports,4.3,0.48,,,,
076a4cc5-a5a7-457a-8c7f-e3a17a24aea3,53,Other,39627.78,44,1570.11,High,E-commerce,,,Electronics,3.9,0.27,,,,
27406883-7b7a-4492-a8b5-e2d6b4cd760c,68,Male,122941.75,38,1377.44,High,Travel,15.0,Gold,,,,,,,
eb6332c5-4aea-4ce6-b3d4-b2d8a2061b34,78,Male,117893.6,45,1035.63,Low,Retail,,,Beauty,3.5,0.38,,,,
249c806b-2ac2-41f6-b485-6d8318dea2d6,46,Other,36966.74,15,1082.6,Medium,Retail,,,Electronics,2.4,0.45,,,,
fc203409-d710-4443-86e7-e67d24242547,46,Female,93023.8,91,224.48,Low,E-commerce,,,Beauty,2.8,0.46,,,,
a4f20912-a4fa-47e0-8ee0-49c1c056e42e,47,Other,116655.26,54,1198.06,Low,Banking,,,,,,324.0,196.0,,
d4556a23-3720-4fca-b296-e5aacf471e66,51,Female,51454.78,96,816.2,High,Travel,10.0,Silver,,,,,,,
683f0e1e-ddbf-4dcd-b0c3-31b3459d7e92,32,Female,135779.62,59,465.54,Medium,Travel,11.0,Bronze,,,,,,,
8e21a0ca-bfbb-476a-aba3-f24c7592155e,48,Male,39254.69,90,1397.64,High,Telecom,,,,,,,,37.71,1897.0
9261af4c-14cd-47b2-85f0-4adc54becd00,61,Female,25413.4,16,1499.69,Low,E-commerce,,,Beauty,2.1,0.16,,,,
7f79d3f3-add9-4a96-ba5e-ae35957c83bb,53,Female,50288.73,80,880.32,Medium,E-commerce,,,Electronics,3.6,0.38,,,,
8c5c7d3e-f62e-445e-bceb-63c0eae9a804,31,Other,62274.85,36,844.37,High,Retail,,,Sports,3.0,0.38,,,,
f439ad1b-d6b1-4252-9531-dae9e22f26d6,56,Other,144155.04,66,137.41,High,Retail,,,Sports,4.4,0.41,,,,
54b63ad2-3792-4488-9fc3-913c6c0165c3,66,Other,109061.46,99,419.62,Medium,Retail,,,Fashion,1.7,0.12,,,,
a336c1fe-1ab7-4738-bb89-7e9e59dc0221,59,Female,75541.0,70,924.47,Medium,Banking,,,,,,551.0,24.0,,
47185f93-6da6-4177-bf74-dff680cd4ab0,33,Other,68077.27,36,302.22,High,Telecom,,,,,,,,35.81,998.0
b7884814-6ee9-466c-9d8a-bcc658539bfb,70,Male,142371.07,44,990.69,Low,Banking,,,,,,534.0,14.0,,
1ab7ed79-c49c-4a2c-9d7a-b80fc95c3211,65,Other,81854.68,32,883.19,Medium,Retail,,,Fashion,4.6,0.46,,,,
9f31369c-3bbe-4db1-a2cb-e929c8a8824c,58,Female,145969.67,25,103.37,High,Travel,14.0,Gold,,,,,,,
97065b5b-97e7-40e5-9c71-bd6ac5fa6d3b,28,Other,27137.29,19,563.11,High,Banking,,,,,,613.0,38.0,,
d1cdbdc6-3b15-4b6e-a731-45e8176e7a40,74,Female,49216.53,53,662.23,Low,Banking,,,,,,482.0,86.0,,
c7dd1420-6827-46f1-b906-177ba6eb8a74,39,Other,83511.14,63,1762.56,Medium,Banking,,,,,,609.0,188.0,,
b7949a86-ffe4-4bad-8cd4-aeb5f321c443,43,Male,99204.15,68,287.27,Medium,Banking,,,,,,839.0,13.0,,
90335806-c5ab-4664-be75-caf0e329d2b0,55,Male,118786.96,90,1956.07,Low,E-commerce,,,Fashion,2.9,0.32,,,,
89eaf267-4216-4084-be6e-9fd015e45b58,18,Other,24605.18,77,1234.9,High,E-commerce,,,Sports,4.2,0.25,,,,
0be6ace2-6977-4703-ad69-472952ccdfb6,42,Other,61241.6,5,1542.72,High,Banking,,,,,,455.0,171.0,,
feccdce5-47ab-49ea-8ab3-ab190c4d152c,76,Female,58156.36,14,1071.9,Medium,Banking,,,,,,608.0,189.0,,
5808098f-9e6c-41c6-8881-661abf84e6ca,54,Other,75360.88,27,551.96,High,Retail,,,Fashion,4.0,0.45,,,,
6d990be1-1938-4c14-a040-b1ae357967e1,56,Other,96474.54,65,1237.97,Low,Telecom,,,,,,,,20.18,1749.0
cb4bb449-a4c3-475d-bbee-b1ce9b640438,37,Female,76898.42,81,470.42,Medium,Banking,,,,,,497.0,196.0,,
4db66488-b693-46e6-a89f-56096ecc4ac6,67,Female,87160.56,91,100.5,Low,Banking,,,,,,738.0,18.0,,
d3a46d18-1f37-437f-9f27-4af048bb74bd,46,Male,116506.18,44,806.71,Medium,Retail,,,Home,2.5,0.34,,,,
363bf0a9-de47-46b0-a072-114d0065b746,33,Female,28885.99,49,246.5,Medium,Telecom,,,,,,,,45.0,1546.0
9f499160-13bb-450a-898e-dbe0fa73bc29,54,Other,135050.11,93,456.44,Low,Travel,4.0,Silver,,,,,,,
ac87807b-735c-4d01-8521-963c097fdfe0,24,Female,120520.24,51,440.87,High,Telecom,,,,,,,,45.4,1788.0
8ffca7e4-547f-49e8-ba70-c8a2c425eef9,25,Other,144065.05,13,557.68,Medium,Travel,6.0,Gold,,,,,,,
7f6c715f-594e-44b0-acff-500bf6274d32,38,Other,74882.87,34,271.5,High,Travel,1.0,Platinum,,,,,,,
9c732b33-3b59-47b5-a0b5-77302e17f6ee,57,Other,125775.08,29,1714.2,Low,Telecom,,,,,,,,20.41,2483.0
c84f3fdb-3f2b-4885-a869-ebae326c35f8,75,Male,75119.59,32,955.37,Low,Banking,,,,,,378.0,61.0,,
a5737a65-f719-474d-afba-bf1d0ee52588,71,Male,95627.48,55,721.18,High,E-commerce,,,Electronics,1.8,0.37,,,,
aa2b4c0b-9732-49c6-86c2-7b0634b94456,80,Female,23661.98,42,414.19,Medium,Telecom,,,,,,,,13.2,884.0
c0ecc845-487d-49a1-872b-a291e4d2fcac,74,Other,45399.62,2,705.45,High,Banking,,,,,,571.0,156.0,,
b0ba2c13-1143-4a37-a2c6-207361c1d99c,56,Male,70063.65,38,486.09,High,Retail,,,Sports,2.7,0.1,,,,
1b917282-a755-4e02-84bd-3bbb8f8ee45a,20,Other,77430.2,39,1076.7,High,Banking,,,,,,756.0,155.0,,
0092307f-b76d-41e1-8b9c-1a91fae1774b,21,Female,99904.35,10,267.64,Low,Travel,8.0,Platinum,,,,,,,
a38a5ae8-4a3e-4a77-8fce-ba8b1b2cd5c6,63,Female,104847.44,78,481.95,High,E-commerce,,,Fashion,4.3,0.25,,,,
571b5b56-3abd-417d-9ac5-cb1d6c61e46f,28,Female,81817.48,21,513.91,Low,Travel,6.0,Gold,,,,,,,
6297a5cd-17a7-4a20-a8d0-ef33a3c55829,74,Other,38015.69,26,1110.83,Medium,Banking,,,,,,700.0,155.0,,
4d6dc611-5efd-451c-ad1e-1c5f1fe2d12a,64,Other,53421.16,73,668.38,Low,Retail,,,Sports,1.6,0.32,,,,
ec1a4133-7217-4c86-a593-e47b7a8704a7,32,Female,72618.7,42,1083.59,Low,Banking,,,,,,453.0,200.0,,
2a09d813-02a6-4618-acfc-63e4f7de2a19,63,Male,107425.69,72,1975.19,Low,E-commerce,,,Sports,4.3,0.2,,,,
fc706f5e-8b72-4174-b267-c1cc7f9dafac,66,Female,42448.65,51,1406.38,Medium,E-commerce,,,Beauty,2.4,0.34,,,,
51512f94-fcd7-4510-863b-46cafd5e10ca,24,Other,104693.88,87,405.08,High,E-commerce,,,Sports,2.9,0.21,,,,
9a1b70c0-a051-47bb-9b9e-63b405bcf1fa,53,Other,73986.45,67,574.09,High,Banking,,,,,,378.0,178.0,,
bcf8f377-c684-4bf6-b5f3-c4972737d009,47,Female,71225.89,92,572.88,Low,Banking,,,,,,411.0,177.0,,
f8b6c85c-ef1b-4fd1-92d3-f970c2c4cf74,66,Male,90583.44,68,1100.83,Low,Banking,,,,,,678.0,73.0,,
417b954a-8bae-409c-a66a-8a39f0b957fa,42,Other,93897.65,97,1542.07,Low,Travel,15.0,Gold,,,,,,,
ab818d41-ca8b-4e26-b5e7-aee934669099,46,Other,136650.76,66,1035.41,Low,Telecom,,,,,,,,24.14,1876.0
97092be0-704b-48d8-ad3a-89f60d877b44,61,Other,87285.27,84,1022.15,Low,E-commerce,,,Home,1.6,0.03,,,,
3668053f-2d63-46ce-9649-914b7d148348,41,Female,32407.27,53,1893.05,High,E-commerce,,,Beauty,1.3,0.19,,,,
9aac5f2a-da9a-447b-b1cc-3f6d0790e626,79,Other,63891.02,5,755.37,Low,Telecom,,,,,,,,35.01,1550.0
6eb1a0a1-2d66-4597-9d95-e513018c69fc,63,Male,87189.76,24,82.94,High,Retail,,,Electronics,1.1,0.04,,,,
0498bb5e-5d72-4b71-83fe-e874a3f3fff8,41,Female,47669.77,26,1691.63,Low,Retail,,,Electronics,3.3,0.11,,,,
47c4ace5-a8dd-4154-a3ce-d7d81cac10dd,61,Male,112191.42,39,410.96,High,Retail,,,Home,2.7,0.07,,,,
0fb10d8e-384f-47ae-83ba-d35489e32245,45,Female,111316.17,72,1603.3,High,E-commerce,,,Home,3.2,0.32,,,,
c2341e55-3d64-411f-8086-f72e69f70dfc,21,Other,110727.38,59,1027.5,Low,Travel,2.0,Platinum,,,,,,,
142c50c6-c2d4-46ee-94fa-aa4f56f4ed56,45,Other,91366.54,15,182.31,High,Travel,7.0,Bronze,,,,,,,
e8a7649d-b30d-4b96-89fa-0f5b61cfed46,48,Female,30240.25,23,445.28,High,Travel,3.0,Bronze,,,,,,,
4c1721a9-3a94-41c6-91be-2aff96b4dbed,25,Female,64082.09,57,1072.28,Medium,Travel,1.0,Silver,,,,,,,
9b50df19-3199-4c41-95d1-7f9dafecfd5f,24,Other,27496.2,62,815.16,Low,Telecom,,,,,,,,11.77,2547.0
ca97a4c2-9c1e-4ece-a2a8-6f5d6a4b2285,24,Male,91438.59,11,1980.82,High,E-commerce,,,Beauty,3.1,0.15,,,,
bf9ab772-a48f-4afd-9bd3-66c01fea4148,59,Other,118389.51,5,775.43,Low,E-commerce,,,Sports,3.5,0.44,,,,
c3c043d3-22a7-47d4-9ab7-e3fa21b47856,60,Male,87407.95,85,396.81,High,Telecom,,,,,,,,33.21,1442.0
001404df-a01c-43da-9040-c87639f4d630,66,Other,148857.08,15,859.51,Low,E-commerce,,,Beauty,2.4,0.33,,,,
d4428991-871d-46e6-83c2-c1b26b715001,78,Male,90883.11,10,614.94,High,Telecom,,,,,,,,40.2,461.0
328eed6a-a33a-4006-93f0-fec489a08edd,50,Female,75438.71,92,1442.95,Low,Retail,,,Beauty,4.7,0.22,,,,
10cfd2d6-9177-4d29-8ded-0c7c0e409d31,38,Female,107513.86,34,994.44,High,Banking,,,,,,667.0,58.0,,
43e534f1-271a-431c-bc83-52570223f4dd,34,Female,58404.61,63,563.57,Low,Travel,3.0,Gold,,,,,,,
50e1eb6c-368a-485c-9641-6a0d869619b2,61,Male,127317.63,2,926.41,High,Retail,,,Electronics,3.0,0.12,,,,
b827ef1b-d5d4-42e0-aaca-bc18d2615aad,23,Other,103358.05,23,287.69,Low,E-commerce,,,Beauty,3.0,0.1,,,,
e6dcc5e1-c13f-475d-adc8-d99713630981,63,Female,41624.73,3,174.11,High,E-commerce,,,Electronics,4.6,0.39,,,,
973859c7-fa99-43a0-8772-9c3625556c7e,33,Male,35721.97,32,19.06,Low,Telecom,,,,,,,,29.08,1265.0
7d090607-e258-4e0b-b588-4fd0fa0beda2,79,Male,142516.74,82,1866.79,High,Travel,8.0,Bronze,,,,,,,
2911ffe8-ea37-4958-8750-4e56471ba7a7,51,Male,111367.64,66,281.49,High,Telecom,,,,,,,,37.2,2461.0
c8929f65-1d59-4fae-a069-1307d5b155b3,69,Male,44478.32,91,502.42,High,Retail,,,Home,3.1,0.13,,,,
045899f8-81a4-4008-81d8-7d58f75f7574,45,Male,45013.72,26,707.81,Low,Travel,12.0,Gold,,,,,,,
ef43761b-bda6-46a9-850f-c9a116dbf104,70,Female,75555.69,47,515.51,High,E-commerce,,,Beauty,3.4,0.36,,,,
16f5ed6d-58f9-4434-88a6-08296aded33e,49,Female,139366.34,99,204.6,Medium,Retail,,,Electronics,4.7,0.41,,,,
da756308-9fbb-49f7-af3a-1e36fca9c327,56,Other,76313.18,51,212.35,High,Telecom,,,,,,,,42.66,485.0
21a41653-6658-4784-a8a7-7234aef6f927,72,Male,98854.62,38,1814.57,Low,Telecom,,,,,,,,3.04,1995.0
80f8c250-e8a6-4ba3-9f11-5e21b696df94,57,Male,27353.24,26,1280.16,Low,Retail,,,Fashion,3.9,0.15,,,,
707635ee-e529-44e5-971a-cd18a93cbd93,47,Male,143004.43,59,699.54,Low,Telecom,,,,,,,,10.23,1551.0
262a3ef3-bcf3-4cdf-bec2-497caa580bde,49,Male,54077.57,24,1252.26,Medium,E-commerce,,,Fashion,1.9,0.36,,,,
1080b9ab-3e31-4640-a3bd-94952e811f53,72,Female,64383.07,41,1767.9,Medium,E-commerce,,,Electronics,1.7,0.49,,,,
51963f03-e2e4-4556-af5c-e35707bec8a2,74,Female,33385.64,84,468.74,Medium,Banking,,,,,,361.0,151.0,,
cc286d2c-05b0-4245-b0ed-e3b28281e821,55,Other,22670.95,100,1235.68,High,Travel,11.0,Bronze,,,,,,,
913b7d93-4ee8-4683-a888-4de84ad24301,24,Other,50903.9,76,84.2,High,Retail,,,Electronics,4.9,0.46,,,,
caaf3d32-cc85-486e-af42-afc9a77ee582,38,Male,114388.19,75,1941.19,Medium,Travel,12.0,Bronze,,,,,,,
f7ec2900-20d6-4dc9-b565-479035ccc9ab,61,Male,102490.54,48,1823.35,High,Banking,,,,,,785.0,104.0,,
2ce22f28-affe-41a0-94f0-95afe907f7e0,38,Male,84200.28,33,177.98,Medium,Telecom,,,,,,,,29.79,1082.0
b7559e51-ecf9-4005-9775-2557b7056c06,50,Male,96437.5,9,1035.63,Medium,Telecom,,,,,,,,37.2,2230.0
53e0f76d-6b23-4775-966c-31e3d1e712a0,24,Male,144573.08,44,1774.81,Medium,E-commerce,,,Sports,1.2,0.34,,,,
3a941c8a-bdf3-4482-ac23-e053f2c7955f,36,Other,126276.16,9,714.88,Medium,Telecom,,,,,,,,32.06,1451.0
98667af4-abb4-41f3-87be-c83da12f1950,67,Female,65520.4,53,403.45,Low,Retail,,,Electronics,4.7,0.33,,,,
996f2d84-e23d-4ac0-8fcb-7785fc1717af,37,Female,129864.65,88,455.14,High,Travel,8.0,Silver,,,,,,,
a960380a-02b0-4d0f-bddc-25d2eaa2cb6e,25,Male,77338.5,39,755.71,High,Telecom,,,,,,,,36.81,2052.0
09fac9e1-3ad4-4d77-a4c2-0283af47c150,53,Male,59460.39,15,782.78,Low,E-commerce,,,Electronics,4.3,0.47,,,,
f5582f54-3646-40f2-b38e-56f1bc151ed1,57,Other,21252.58,85,402.92,High,Travel,7.0,Platinum,,,,,,,
2dbc5f46-bd7f-4a8c-9917-d1f1a7ab2964,50,Other,52695.53,63,765.78,Low,Travel,15.0,Silver,,,,,,,
2f09630e-1650-4180-9bdb-537131a95408,43,Male,117118.31,47,1415.9,High,Travel,11.0,Bronze,,,,,,,
cff41155-9d49-4e90-adea-3293fff02f3d,72,Male,72093.39,58,1344.37,High,Travel,12.0,Silver,,,,,,,
702c49e1-938d-4468-8192-07919d9dd03b,67,Female,83990.52,72,1257.79,Low,Banking,,,,,,310.0,161.0,,
abf96c7b-4e91-4b57-b700-fae63834e5fc,78,Female,125747.46,83,965.73,High,Telecom,,,,,,,,26.28,2502.0
7a0b837c-e598-4b3b-bae8-dc9a6a4aa3f1,38,Other,140541.93,74,1552.77,Low,E-commerce,,,Home,1.3,0.47,,,,
f61bc6fb-4c71-4acc-8e1e-d69744029f40,56,Male,148245.35,9,1898.11,Low,Retail,,,Sports,2.3,0.47,,,,
66dd84dc-2aba-4cd0-bb5e-772ab318817e,39,Female,118491.39,99,1608.12,Medium,Telecom,,,,,,,,23.54,2440.0
d7f377d7-72d5-4abc-bc3d-9870cd0dcc31,58,Male,39366.45,49,1619.61,Medium,E-commerce,,,Sports,1.9,0.39,,,,
79523d20-b760-489e-8620-f15acc04df1b,21,Female,118745.24,51,45.26,Low,Telecom,,,,,,,,4.43,1582.0
bfaeb9da-1672-4a87-ab0b-52fc1dc2524d,62,Male,111328.54,48,1563.08,Low,Retail,,,Fashion,1.9,0.4,,,,
68ed8f68-df59-4e77-ab8f-7d82fbf680c0,40,Other,110777.15,47,1529.77,Medium,Retail,,,Beauty,1.7,0.46,,,,
93d50ae2-18a2-4783-a0f9-f21e805046a3,27,Other,132585.24,87,948.19,Medium,Banking,,,,,,405.0,34.0,,
3b6f0c24-bd19-46ba-8c81-f8d18573440c,30,Female,111859.5,22,424.48,Medium,Telecom,,,,,,,,20.52,491.0
bdb6230e-048e-4dbb-a58c-2f3851dbe3ce,38,Female,32210.77,55,54.86,High,Retail,,,Home,4.5,0.06,,,,
3b874fc4-0d34-424a-b3cf-87a5ff5783eb,73,Male,114960.01,24,1532.59,Low,Telecom,,,,,,,,15.94,2239.0
dafebab0-3b9a-4cae-a816-11391481260f,50,Female,93225.12,57,1562.01,Low,Retail,,,Sports,4.6,0.49,,,,
49fa9bc1-a4e0-44b7-aa16-987b20baa156,27,Female,76844.11,72,1853.7,High,Telecom,,,,,,,,33.33,1234.0
25bc0107-f327-4f26-aa42-050f857d3a0e,53,Female,80224.43,80,443.14,Medium,Telecom,,,,,,,,46.35,828.0
248ca98d-0ef9-43e3-92f1-159904e1f1f5,34,Male,23025.96,19,1653.88,Low,Retail,,,Beauty,2.0,0.16,,,,
5e957e5e-b84f-4b32-a2bd-64fb8ef78948,24,Other,73592.17,42,572.01,Low,Banking,,,,,,309.0,159.0,,
c4326872-177d-4ba8-b2a8-5ec9fa5ec62b,28,Male,33102.65,29,982.58,Low,Telecom,,,,,,,,31.64,547.0
1d430d85-d8f1-479a-9552-5c6bd2eef4b6,57,Male,86846.53,42,505.98,Medium,Banking,,,,,,568.0,182.0,,
8e36dbe8-ea47-4033-8303-ad3592c3597e,71,Other,104509.37,26,1128.27,Low,Banking,,,,,,565.0,166.0,,
4b8d85ef-92e9-4d73-a742-ad86f8e0abc4,31,Other,47243.32,69,1225.54,Low,E-commerce,,,Sports,4.1,0.03,,,,
28943482-27d9-411e-98da-1a8b93fe1c3d,67,Female,40931.47,44,1375.58,Medium,Travel,9.0,Bronze,,,,,,,
fd9aa2e2-a48f-4944-9c46-e32ec405b3dc,54,Female,106030.14,82,861.42,High,Travel,7.0,Platinum,,,,,,,
18e11de9-35ca-4fdd-8ca4-d9b0c4954922,74,Male,55871.72,13,1377.36,Medium,Telecom,,,,,,,,31.4,2812.0
5ad8be83-403d-4c2a-8a8b-2d00c9538c8a,65,Male,61420.85,48,943.81,Low,Telecom,,,,,,,,48.37,2468.0
6419ac1e-4a67-4ec3-b051-b599b3fb6312,60,Other,109655.32,4,1083.02,Low,Retail,,,Electronics,2.5,0.28,,,,
4846689d-1df8-4c8e-b54e-60816f16b1c2,49,Male,52446.7,43,1680.74,Low,E-commerce,,,Fashion,2.4,0.36,,,,
d8ecac72-3c5e-4bc4-aa3d-76bd7f720362,72,Other,36450.09,62,74.22,Medium,Banking,,,,,,321.0,118.0,,
5de500d8-2f11-46af-b70e-d17780c3e330,60,Male,23560.15,62,270.4,Medium,Telecom,,,,,,,,45.33,1773.0
864a98c7-3423-4edc-a911-c6d1d4ace7e2,65,Female,58553.32,70,864.35,Low,Travel,0.0,Gold,,,,,,,
e1d336a5-c728-4c92-bf9c-666142b3ec5c,33,Other,104548.45,96,264.66,Low,Travel,2.0,Bronze,,,,,,,
e11edf3b-49ce-4217-b87f-e0bc8d09e846,57,Other,51724.12,65,1314.52,High,E-commerce,,,Fashion,4.8,0.31,,,,
a152f272-16f5-4d66-8962-704341546f03,44,Female,48344.6,76,407.72,Low,Retail,,,Fashion,1.1,0.22,,,,
6fa439a3-f428-4858-9e9b-70fc30e53b34,76,Other,122601.46,48,1923.37,Medium,Banking,,,,,,627.0,36.0,,
8c3b5984-e40e-4696-bb4d-b19ca02faa9b,70,Other,114875.64,67,1484.61,Low,Travel,14.0,Platinum,,,,,,,
f764c0f3-9830-4269-9cc7-4cf63a366ca0,67,Female,124774.15,37,849.64,Medium,Travel,9.0,Bronze,,,,,,,
67e08fa0-117e-4c18-b2fb-bd43228950db,26,Male,51977.97,89,1787.49,Low,E-commerce,,,Fashion,4.4,0.11,,,,
6a756858-56ab-4764-8c95-40de42d6fb86,21,Female,31102.96,86,887.4,Medium,Retail,,,Sports,3.3,0.21,,,,
d42ecb36-4e99-476e-bc48-1ce80efa70e3,59,Male,100398.02,41,1786.52,Low,Travel,8.0,Gold,,,,,,,
78d990b7-1e95-4cd3-a993-3aa5d2393cf9,56,Female,87457.33,2,1285.25,Medium,Telecom,,,,,,,,12.12,2279.0
fba90b34-8fe8-4fb7-a8e7-69c1ecc5419c,42,Female,118138.6,6,1167.88,Low,Retail,,,Sports,3.6,0.32,,,,
e9677196-3250-4e15-878c-272d9ac7f2de,65,Female,23318.03,53,1215.49,High,E-commerce,,,Fashion,2.7,0.1,,,,
b85f54dd-2808-4c1d-9b31-23d83ce18465,42,Female,70710.77,3,177.26,Medium,Retail,,,Home,3.0,0.04,,,,
a67617a8-6be5-4ea6-bfcd-87e3e03cb7a5,31,Male,40548.49,85,352.07,Medium,Travel,12.0,Platinum,,,,,,,
9935a3bd-7d8e-42e1-9a7b-63f13727eb31,30,Female,86256.32,26,775.35,Medium,Travel,0.0,Silver,,,,,,,
fa9bdc4b-49d9-4227-ad94-cb63d5830f8e,37,Other,31173.69,62,1077.73,Medium,Telecom,,,,,,,,1.56,2449.0
6f962212-772f-41fc-beb3-0dc8d8c920bf,79,Male,100850.49,20,478.35,Medium,Banking,,,,,,364.0,116.0,,
f7ad35db-2641-436a-bf44-cf47e170fe1a,42,Other,78506.54,8,801.69,High,Travel,7.0,Platinum,,,,,,,
5fe0cc55-9d2e-4ef0-885b-f1c49c5fd8a8,46,Other,106079.15,24,820.52,High,Banking,,,,,,559.0,68.0,,
39990f82-fc2a-45f5-a14b-c7d0c336563c,67,Female,93596.42,32,730.23,Medium,Telecom,,,,,,,,42.65,1399.0
173d2b3d-c294-4f9f-b701-060688d04eef,24,Male,90159.2,66,754.65,Low,Retail,,,Electronics,2.8,0.44,,,,
827a47e7-3eed-4d9b-baa0-955c2cc94242,18,Other,72651.14,39,203.35,Medium,Telecom,,,,,,,,48.27,731.0
66dc2a71-b453-44d7-bc39-77a702721490,47,Male,106334.68,22,1305.55,Medium,Retail,,,Home,2.1,0.43,,,,
1d38b049-c27f-46fd-8eda-8f0a396ec277,61,Male,64014.82,25,909.02,High,Banking,,,,,,357.0,183.0,,
3e0f938f-0ec3-4343-b557-308405b5b768,57,Other,91881.53,53,233.07,Low,Banking,,,,,,642.0,29.0,,
bcb88059-5657-487e-8f4d-6cb643ba0036,63,Female,21559.08,97,903.82,Medium,Retail,,,Beauty,1.7,0.07,,,,
71f0e7e2-8a00-4910-90c2-0c183e750f32,75,Female,95819.56,94,900.76,High,Banking,,,,,,600.0,63.0,,
a3cc8bdc-3e46-46eb-8a63-330edaf13f28,53,Female,43736.77,54,1083.53,High,Telecom,,,,,,,,37.94,1581.0
d482e463-cd70-44ab-ba39-878f14573edd,80,Other,132713.27,42,1326.54,High,Banking,,,,,,364.0,155.0,,
88d1252c-ef4b-482f-b155-35ac257f2764,77,Male,28824.48,91,1644.08,High,Banking,,,,,,487.0,34.0,,
e31ba13b-b0ee-4a25-a1d8-4901cbc3074d,48,Female,95157.27,13,1150.87,Low,Travel,11.0,Bronze,,,,,,,
5bc07840-4653-49fe-bc08-37f1d4cf6186,45,Female,126405.75,42,1620.03,Low,Banking,,,,,,809.0,120.0,,
0989f45e-6a3b-432a-a049-7206a397e879,65,Other,38061.87,54,360.42,Medium,Banking,,,,,,662.0,176.0,,
7df28121-4c4e-4e61-94c3-cf6e0de117ee,64,Female,138213.9,100,1815.27,Medium,Travel,9.0,Gold,,,,,,,
c72e4ed3-e518-4077-ab53-6f8c56465e72,38,Other,54610.72,52,1882.05,Medium,Retail,,,Fashion,4.5,0.3,,,,
